text,final_sentiment
"['mcdonalds', 'amp', 'salah', 'karyawannya', 'boikot', 'berdmapak', 'negatif', 'bikin', 'kena', 'layof', 'jual', 'turun', 'boikot', 'ngaruh', 'israel', 'perang', 'sana', 'alias', 'efektif', 'simbolik', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'lapang', 'kerja', 'ancam', 'phk']",-1
"['rasa', 'boikot', 'efek', 'boikot', 'kompak', 'mcdonalds']",1
"['mbaaak', 'istighfar', 'poin', 'astagfirullah', 'dada', 'denialnya', 'elus', 'boikot', 'tuju', 'topik', 'jawab', 'bikin', 'lipsync', 'perihal', 'kasih', 'tiktok', 'boikot', 'army', 'bawa', 'lipsync', 'mcdonalds', 'manamana', 'pakai']",1
"['boikot', 'merk', 'influenser', 'sudah', 'promosi']",1
"['boikot', 'kupoy', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['anak', 'tolol', 'ajar', 'rumah', 'orang', 'tua', 'guru', 'sekolah', 'lupa', 'sumber', 'israel', 'zionis', 'dukung', 'mekdionalds', 'boikot', 'for', 'supporting', 'israel', 'sih', 'bunuh', 'anak', 'bayi', 'sadar', 'dukung', 'produk', 'lokal']",1
"['lahir', 'jajan', 'sbux', 'jarang', 'beli', 'mekdikfc', 'dengan', 'boikot', 'xd', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['ubah', 'samsek', 'iya', 'sampai', 'benar', 'main', 'iya', 'mcdonalds', 'hindarin', 'sbix', 'rugi', 'mcdonalds', 'benar', 'mah', 'ayo', 'genshin', 'enggak', 'usah', 'main', 'orang', 'efek', 'enggak', 'ada', 'uninstal', 'konsumsi', 'boikot', 'contoh', 'samping']",1
"['propaganda', 'mas', 'mcdonalds', 'tentara', 'kuat', 'literasi', 'turun', 'makan', 'jual', 'hindarin', 'ayo', 'bukti', 'postingan', 'makan', 'statement', 'berita', 'rilis', 'israel', 'boikot', 'mcdonalds', 'palsu', 'sumbang', 'imbas', 'zionis', 'ubah', 'berita', 'portal']",1
"['hm', 'felix', 'siaw', 'iya', 'sih', 'serah', 'boikot', 'mcdonalds', 'boikot', 'apple', 'iya', 'dipaksain', 'orang', 'nge', 'stample', 'orang', 'boikot', 'jijik', 'banget', 'lihat', 'perilaku', 'kayak', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['bobby', 'masuk', 'list', 'iya', 'endors', 'pas', 'kasih', 'mcdonalds', 'boikot', 'hapus', 'postingan', 'tentang', 'mcdonalds', 'sadar', 'dukung', 'produk', 'lokal']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'lapang', 'kerja', 'turun', 'produktivitas']",-1
"['lu', 'otak', 'mah', 'disney', 'gampang', 'tolol', 'beli', 'kayak', 'makan', 'pikir', 'army', 'tonton', 'he', 'cari', 'beli', 'alternatif', 'cari', 'mcdonalds']",-1
"['orang', 'giat', 'lho', 'hak', 'marah', 'bts', 'segitu', 'doang', 'kalauo', 'besar', 'boikot', 'lokal', 'sadar', 'palestine', 'bela', 'sih', 'boikot', 'produk', 'mcdonalds', 'gila', 'pro', 'sia', 'foto', 'influence', 'dukung', 'efek', 'sedantidakan']",1
"['bentuk', 'dukung', 'palestina', 'hapus', 'aplikasi', 'mcdonalds', 'hp', 'tetap', 'boikot', 'sonalds', 'dukung', 'stand', 'with', 'palestine', 'htetapstcojwuvrcnac', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['apa', 'qu', 'quiero', 'ver', 'eurovisin', 'este', 'ao', 'sih', 'puedo', 'ver', 'esta', 'actuacin', 'en', 'repeat', 'mienantias', 'hago', 'boikotin', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['kayak', 'tae', 'open', 'sosamaed', 'deh', 'muntidakin', 'sibuk', 'camp', 'wamil', 'moga', 'pas', 'tae', 'on', 'sosamaed', 'lihat', 'tagar', 'bikin', 'mcdonalds', 'boikot', 'hapus', 'postingan', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['ah', 'ribet', 'suka', 'boikotin', 'ktidak', 'maksa', 'sampai', 'maki', 'pakai', 'produk', 'hipokrit']",-1
"['ah', 'ribet', 'suka', 'hindarin', 'knggak', 'maksa', 'sampai', 'maki', 'pakai', 'produk', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['harga', 'efek', 'pas', 'rasa', 'kompak', 'boikot', 'kedai', 'boikot', 'darcing', 'mcdonalds']",1
"['gilasih', 'benar', 'boikot', 'iya', 'mcdonalds', 'simpang', 'penuh', 'loh', 'parkir', 'malam', 'minggu', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['rugi', 'boikot', 'supplier', 'lokal', 'akibat', 'gerak', 'boikot', 'efektif']",-1
"['gerak', 'boikot', 'ajar', 'parttime', 'tahan']",-1
"['gerak', 'boikot', 'usaha', 'franchise', 'tahan']",-1
"['malassia', 'pelastin', 'efek', 'mcdonalds', 'nak', 'rasa', 'malassia', 'tolong', 'kompak', 'boikotin', 'boikot']",1
"['army', 'hati', 'aktivis', 'btw', 'kak', 'posting', 'said', 'bagus', 'spanyol', 'boikot', 'boikot', 'xbt', 'itu', 'mcdonalds']",1
"['yes', 'diunfollow', 'biar', 'sadar', 'efek', 'foto', 'doang', 'bikin', 'army', 'kecewa', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['rugi', 'boikot', 'supplier', 'lokal', 'akibat', 'gerak', 'boikot', 'efektif']",-1
"['boikot', 'je', 'kali', 'jionis']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'lapang', 'kerja', 'kurang', 'langgan']",-1
"['ayo', 'samasama', 'kompak', 'boikot', 'produk', 'israel', 'makan', 'mcdonalds', 'htetapstcosqppnazp', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['kayak', 'pas', 'beli', 'mcdonalds', 'via', 'ojol', 'boikot', 'beli', 'dapat', 'tas', 'bayang', 'tas', 'begitu', 'kali', 'tas', 'begitu', 'buang', 'iya', 'menuhmenuhin', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'kerja', 'paruh', 'dampak', 'negatif']",-1
"['waras', 'sadar', 'sama', 'kalauo', 'iya', 'mcdonalds', 'salah', 'salah', 'dukung', 'blang', 'fan', 'sama', 'palestine', 'alesan', 'cepat', 'boikotin', 'beli', 'narasi', 'pada', 'bahaya', 'mcdonalds', 'produk', 'up', 'mcdonalds', 'idol', 'kalauo', 'ingat', 'lokal', 'kerja']",-1
"['supplier', 'lokal', 'korban', 'utama', 'gerak', 'boikot', 'efektif']",-1
"['ingat', 'sih', 'kenal', 'iniya', 'boikot', 'mcdonalds', 'sbux', 'kaepci', 'dl', 'belanja', 'kerpur', 'herman', 'sih', 'yaudahlah', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['tetap', 'boikot', 'teman', 'story', 'bukber', 'mcdonalds', 'bergerking', 'hm', 'aneh', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['mcdonalds', 'kakak', 'sender', 'khawatir', 'boikot', 'mcdonalds', 'beli', 'stop', 'semangat', 'iya', 'beli', 'pribadi', 'tetap', 'orang', 'paksa', 'kaya', 'enggak', 'usah', 'replyan', 'prinsip']",-1
"['orang', 'orang', 'boikot', 'pro', 'kompak', 'boikot', 'zionis', 'efek', 'rasa', 'mcdonalds', 'brand']",1
"['warga', 'konflik', 'tesis', 'mcdonalds', 'htetapstcopqkflsxumk', 'beli', 'konantia', 'yuk', 'amp', 'kampanye', 'tahun', 'pengaruh', 'behavior', 'twitter', 'boikot', 'israel', 'consumer', 'halo', 'iya', 'tanda', 'palestina', 'gencat', 'senjata', 'isi', 'boikot', 'bantu', 'kuesioner', 'jajan']",1
"['mcdonalds', 'boikot', 'mcdonalds', 'kompak', 'boikot', 'efek', 'rasa', 'aespa', 'kecewa', 'sih']",1
"['benar', 'taehyung', 'masuk', 'gambar', 'mcdonalds', 'itu', 'kat', 'indonesia', 'nih', 'pon', 'kadang', 'anak', 'beli', 'aiskrim', 'boikot', 'bende', 'jaga', 'nak', 'beli', 'anak', 'beli', 'nak', 'buang', 'jelah', 'minum', 'kene', 'nasihat', 'je', 'marah', 'hina']",-1
"['beli', 'mcdonalds', 'check', 'je', 'iphone', 'htetapstcoleryaqz', 'out', 'orang', 'nih', 'beli', 'indonesia', 'video', 'sher', 'loves', 'kfc']",-1
"['gatau', 'boikot', 'jam', 'posting', 'konsumsi', 'mcdonalds', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['gerak', 'boikot', 'ajar', 'parttime', 'hilang', 'dapat']",-1
"['hahah', 'mcdonalds', 'ramesusah', 'perintah', 'boikot', 'nih', 'bantu', 'sadar', 'dukung', 'produk', 'lokal']",1
"['maju', 'bangsa', 'boikot', 'nih', 'ttidak', 'bangsa', 'memang', 'rasa', 'kompak', 'nk', 'xsuka', 'ria', 'melayu', 'boikot', 'mcdonalds', 'kawkaw', 'efek']",1
"['iya', 'bisa', 'maksa', 'orang', 'ngikut', 'gerak', 'hindarin', 'minimal', 'ingat', 'kaget', 'tiba', 'aespa', 'ngikalauan', 'mcdonalds', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['boikot', 'buku', 'biologi', 'teori', 'darwin', 'kalauo', 'beli', 'guru', 'killer', 'sih', 'urus', 'mending', 'beli', 'guru']",-1
"['dukung', 'starbuck', 'mcdonalds', 'mah', 'sadar', 'fomo', 'lokal', 'boikot', 'produk']",1
"['bikin', 'salah', 'salah', 'mcdonalds', 'nah', 'ulah', 'ayo', 'kerja', 'produk', 'boikot', 'satu', 'iya', 'dampak', 'ubah', 'beli', 'isnotreal']",-1
"['kerja', 'lokal', 'korban', 'utama', 'ketidakpastian', 'usaha']",-1
"['gerak', 'boikot', 'ajar', 'parttime', 'hilang', 'dapat']",-1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'kerja', 'paruh', 'paksa', 'tutup']",-1
"['kena', 'boikot', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['sayang', 'kerja', 'potong', 'ayam', 'mcdonalds', 'kfc', 'boikot', 'alhasil', 'pesan', 'turun', 'drastis', 'karyawan', 'nya', 'kena', 'phk', 'beda', 'hipokrit']",-1
"['kfc', 'je', 'ubah', 'mcdonalds', 'orang', 'iphone', 'video', 'boikot', 'boikot', 'indonesia', 'check', 'htetapstcoleryaqz', 'sher', 'loves', 'nih', 'boikot', 'out', 'ayo', 'mcdonalds']",1
"['no', 'thanks', 'daftar', 'aplikasi', 'nama', 'htetapstcovwjpyuuyzg', 'keren', 'beli']",-1
"['trendingin', 'salah', 'excuse', 'ngepost', 'edukasi', 'ubah', 'beli', 'suruh', 'hastag', 'ayo', 'peduli', 'out', 'terus', 'point', 'cari', 'ngepost', 'takedown', 'mcdonalds', 'boikot', 'mcdonalds']",-1
"['aqua', 'mcdonalds', 'boikot', 'pls', 'zionist', 'agens', 'tetap', 'htetapstconrxobjvy', 'diboykot', 'doang', 'indonesia', 'lagu']",1
"['rugi', 'pastu', 'rata', 'pusing', 'cari', 'konsisten', 'kejap', 'buka', 'kejap', 'tutup', 'suppose', 'time', 'kfc', 'beli', 'nih', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['up', 'idol', 'mcdonalds', 'fan', 'narasi', 'cepat', 'kalauo', 'alesan', 'kalauo', 'boikotin', 'blang', 'sama', 'waras', 'mcdonalds', 'pada', 'salah', 'palestine', 'beli', 'salah', 'sama', 'ingat', 'bahaya', 'mcdonalds', 'kerja', 'iya']",-1
"['boikot', 'starbucks', 'is', 'significantly', 'easier', 'beli', 'setia', 'sbux', 'telah', 'lega', 'lepas', 'kopi', 'mahal', 'meanwhile', 'mcdonalds', 'susah', 'lepas', 'jamur', 'mana', 'and', 'enak', 'also', 'lifesaver', 'malam', 'jam', 'gofooda']",-1
"['boikot', 'dukung', 'teriak', 'bikin', 'sbux', 'kfc', 'produk', 'mcdonalds', 'sadar', 'lokal', 'keren']",1
"['loh', 'upadaate', 'sih', 'huru', 'produk', 'sbux', 'kemarin', 'deh', 'dukung', 'mcdonalds', 'juga', 'post', 'sempat', 'boikot', 'kayak', 'kayak', 'hidup', 'susul', 'kali', 'produk', 'bingung', 'basic', 'boikot', 'post', 'hara', 'lokal', 'sadar', 'idol']",1
"['boikot', 'protes', 'semut', 'kecilbila', 'gagal', 'henti', 'genosida', 'segknya', 'hati', 'enggak', 'salah', 'makan', 'darah', 'anak', 'palestina', 'pilih', 'hati', 'konantia', 'boikot', 'sih', 'mekdimakanlah', 'sepuasamau', 'larang']",1
"['boikot', 'mcdonalds', 'rasa', 'tetap', 'inpo', 'mcdonalds', 'kemarin', 'inti', 'mcdonalds', 'pro', 'tinggi', 'kompak', 'israel', 'saham', 'boikot', 'efek', 'kak', 'dapat']",1
"['boikot', 'mcdonalds', 'borong', 'dkriuk', 'sadar', 'dukung', 'produk', 'lokal']",1
"['bela', 'target', 'taehyung', 'kesel', 'sih', 'goblok', 'mcdonalds', 'laah', 'salah', 'idola', 'cari', 'denial', 'ini', 'ina', 'gua', 'boikot', 'inu']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'ajar', 'parttime', 'ketidakpastian', 'usaha']",-1
"['nk', 'belanja', 'mcdonalds', 'boikot', 'hahahahahahaha', 'sadar', 'dukung', 'produk', 'lokal']",1
"['akun', 'instagram', 'ngepromosiin', 'produk', 'nestle', 'boikot', 'bagaimana', 'nih', 'kak', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['boikot', 'habis', 'oh', 'dukung', 'beli', 'beli', 'lokal', 'mcdonalds', 'sih', 'sadar', 'produk', 'bayar', 'iyaya', 'kakak', 'mcdonalds', 'bayar']",-1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'karyawan', 'alam', 'turun']",-1
"['sih', 'mcdonalds', 'drop', 'salah', 'salah', 'menejemen', 'boykotin', 'nambahin', 'beban', 'sih', 'mcdonalds', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['iya', 'sama', 'orang', 'mikir', 'nasib', 'ribu', 'karyawan', 'mcdonalds', 'serta', 'keluarga', 'iya', 'jawab', 'bodo', 'boikot', 'begini', 'kualitas']",-1
"['selamat', 'laku', 'industri', 'makan', 'rusia', 'aksi', 'boikot', 'kian', 'masif', 'brand', 'lokal', 'tumbuh', 'kembang', 'pesat', 'ambil', 'alih', 'restoran', 'eks', 'kfc', 'mcdonalds', 'bravo', 'htetapstcomkxrcxs', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['boikot', 'produk', 'gede', 'orang', 'begitu', 'kalauo', 'bilang', 'lokal', 'dukung', 'starbucks', 'iya', 'israel', 'ambigu', 'speak', 'bias', 'mcdonalds', 'iya', 'tulis', 'sadar', 'up']",1
"['ubah', 'kok', 'indonesiacukup', 'boikottibatiba', 'adikjangan', 'support', 'cawangan', 'mcdonalds', 'kena', 'post', 'kok', 'lah', 'family', 'kah', 'boikot', 'malu', 'suara', 'mcdonalds', 'lantang', 'post', 'kat', 'korea', 'kok', 'kah', 'kena', 'malu', 'mcdonalds', 'isrealtak', 'ayo', 'kat', 'indonesiamemang', 'orang', 'pasal', 'idola', 'memang', 'kok', 'mcdonalds', 'indonesia']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'laku', 'umkm', 'turun', 'produktivitas']",-1
"['goa', 'group', 'pas', 'kemarin', 'isu', 'collab', 'sama', 'mcdonalds', 'fansnya', 'satu', 'boikotin', 'army', 'protes', 'sih', 'markutet', 'up', 'akun', 'pribadi', 'ntidak', 'salah', 'bawa', 'agama', 'buruk', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['sebentar', 'sosial', 'nyata', 'dapat', 'beli', 'fan', 'dom', 'nder', 'teriak', 'idol', 'rame', 'sana', 'tinggal', 'buck', 'mcdonalds', 'indonesia', 'ngejangan', 'sanksi', 'pro', 'sih', 'rame', 'palestine', 'benar', 'boikot']",-1
"['iya', 'kak', 'statemen', 'cuci', 'tangan', 'mcdonalds', 'aman', 'untung', 'reja', 'supply', 'makan', 'hari', 'tentara', 'isriwil', 'sampai', 'akun', 'tentara', 'isriwil', 'berterimakasih', 'bentuk', 'solidaritas', 'manusia', 'beli', 'massal', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['apa', 'itu', 'sengaja', 'ye', 'itu', 'pon', 'pasal', 'mcdonalds', 'beli', 'pelik', 'taehyung', 'kayak', 'kot', 'nape', 'nak', 'post', 'brand', 'konsumsi', 'itu', 'kau']",-1
"['iya', 'kak', 'statemen', 'cuci', 'tangan', 'mcdonalds', 'aman', 'untung', 'reja', 'supply', 'belian', 'hari', 'tentara', 'isriwil', 'sampai', 'akun', 'tentara', 'isriwil', 'berterimakasih', 'bentuk', 'solidaritas', 'manusia', 'beli', 'massal', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['kocak', 'sih', 'mcdonalds', 'nyumbang', 'israel', 'april', 'tertawa', 'iya', 'ratmys', 'fandom', 'munafik', 'padaahal', 'acara', 'member', 'tayang', 'disney', 'colab', 'zionist', 'boikotin', 'awokwok', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['boikot', 'efek', 'mcdonalds', 'rasa', 'boikot', 'kompak']",1
"['rugi', 'boikot', 'lapang', 'kerja', 'akibat', 'hilang', 'masuk']",-1
"['total', 'beli', 'boikot', 'dengan', 'mcdonalds', 'tonton', 'rugi', 'gratis', 'rasa', 'tonton', 'mental', 'efek', 'boikot', 'kasi', 'hubung', 'mah', 'kompak', 'cari', 'sembah', 'mana', 'produk', 'boikot', 'gratis', 'tidak', 'wkwkwkwk', 'mcdonalds', 'disney']",1
"['rasa', 'lah', 'pilih', 'dl', 'israel', 'iya', 'israel', 'boikot', 'ribut', 'starbucks', 'kali', 'mcdonalds', 'dukung', 'diboykot', 'boykotnya', 'dukung', 'kemarin', 'mcdonalds', 'kompak', 'boikot', 'efek']",1
"['boikot', 'gas', 'ji', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['mcdonalds', 'dapat', 'sertifikat', 'halal', 'mcdonalds', 'kandung', 'babi', 'kontaminasi', 'alkohol', 'zat', 'bikin', 'mcdonalds', 'haram', 'mui', 'anjur', 'boikot', 'idola', 'mu', 'muntidakin', 'kasih']",1
"['bom', 'mcdonalds', 'mcdonalds', 'deh', 'ajak', 'orang', 'orang', 'kampanye', 'sana', 'kasih', 'boikot', 'pikir', 'kayak', 'israel']",1
"['last', 'hug', 'mcdonalds', 'rasa', 'boikot', 'nak', 'efek', 'adu', 'kompak', 'hindarin', 'pn', 'itu']",1
"['orang', 'buka', 'dinein', 'boikot', 'susah', 'pengin', 'starbuckssi', 'wawancara', 'mcdonalds']",1
"['madura', 'unilever', 'rasa', 'warung', 'nestle', 'benar', 'dl', 'mcdonalds', 'kompak', 'mcdonalds', 'efek', 'boikot', 'boikot']",1
"['gigi', 'coffe', 'kene', 'boycottin', 'kedai', 'nih', 'takde', 'orang', 'sok', 'resah', 'benda', 'nih', 'patut', 'boycottin', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['tuju', 'boikot', 'ekonomi', 'daerah', 'paksa', 'tutup']",-1
"['goa', 'group', 'pas', 'kemarin', 'isu', 'collab', 'sama', 'mcdonalds', 'fansnya', 'satu', 'boikotin', 'army', 'protes', 'sih', 'markutet', 'up', 'akun', 'pribadi', 'nnggak', 'salah', 'bawa', 'agama', 'buruk', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['lapang', 'kerja', 'korban', 'utama', 'hilang', 'masuk']",-1
"['maksa', 'beli', 'mah', 'gue', 'masih', 'ayo', 'hehe', 'orang', 'dukung', 'mcdonalds', 'lihat', 'sbnanti', 'lu', 'cuma', 'jawab', 'mah', 'saya', 'doang', 'ah', 'enggak', 'gue', 'boikot', 'masih', 'ajuga', 'produk', 'fomo', 'boikot', 'maaf', 'blagi', 'indonesia', 'lokal', 'parkir', 'sadar', 'ketawa', 'penuh', 'bos']",1
"['kompak', 'maaf', 'flop', 'maxwel', 'efek', 'amp', 'nyata', 'minta', 'fvck', 'aware', 'mcdonalds', 'kemarin', 'moga', 'tentang', 'hindarin', 'hindarin', 'postingan', 'problematik', 'boikot', 'rasa', 'jujur', 'uneducated', 'mcdonalds', 'bullcrp']",1
"['rugi', 'boikot', 'ajar', 'parttime', 'akibat', 'dampak', 'ekonomi', 'luas']",-1
"['mikir', 'caper', 'nder', 'sempit', 'jantidakauan', 'internet', 'sampai', 'dampak', 'beli', 'hipokrit']",-1
"['rugi', 'boikot', 'kerja', 'lokal', 'akibat', 'turun', 'produktivitas']",-1
"['zionis', 'boikot', 'waras', 'pas', 'idol', 'mcdonalds', 'wkakakak', 'pas', 'nctzen', 'promo', 'kata', 'sepi', 'nct', 'kayak', 'fandom', 'ekhem', 'benar', 'dukung', 'koar', 'sadar', 'yeah', 'iya', 'lokal', 'produk']",1
"['nek', 'boikot', 'jal', 'opo', 'lokal', 'mcdonalds', 'ya', 'dukung', 'ngunukui', 'komen', 'postingan', 'loh', 'kowe', 'tuju', 'dewe', 'sadar', 'saiki', 'produk', 'komen', 'pikiren']",1
"['kali', 'twit', 'boikotin', 'sampai', 'ganggu', 'sih', 'menurutaku', 'orang', 'makan', 'mcdonalds', 'sampai', 'japri', 'kenal', 'sakit', 'iya', 'orangorang', 'malas', 'ikutikutan', 'komen', 'ah', 'serang']",-1
"['bodo', 'senjata', 'lawan', 'zionist', 'lu', 'makan', 'nasi', 'tanam', 'tani', 'muslim', 'pro', 'palestine', 'boikot', 'beras', 'benar', 'pro', 'israel', 'makan', 'itu', 'mcdonalds']",1
"['taehyung', 'makan', 'kentang', 'mcdonalds', 'sih', 'post', 'ig', 'mcdonalds', 'boikot', 'kaget', 'sedih', 'lihat', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['tuju', 'boikot', 'laku', 'umkm', 'hilang', 'dapat']",-1
"['boikot', 'tapi', 'kaya', 'tekan', 'seperti', 'mcdonalds', 'adidas', 'kaya', 'starbuck', 'masuk', 'list', 'bds', 'indonesia']",-1
"['mah', 'cs', 'mcdonalds', 'tros', 'gua', 'abisabis', 'gila', 'ramenya', 'lele', 'roni', 'sepi', 'wl', 'pecel', 'sama', 'boikot', 'kagak', 'sbux']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'ekonomi', 'daerah', 'hilang', 'masuk']",-1
"['kalauo', 'beli', 'eskrim', 'kayak', 'mcflurry', 'mcdonalds', 'mixue', 'kalah', 'enak', 'kalauo', 'cocok', 'bikin', 'radang', 'beli', 'boikot', 'lol', 'sadar', 'dukung', 'produk', 'lokal']",1
"['bisa', 'buka', 'pikir', 'orang', 'aksi', 'hindarin', 'israel', 'punya', 'power', 'kuat', 'bhkan', 'utak', 'usaha', 'wilayah', 'jual', 'internasional', 'utak', 'usaha', 'kerja', 'wilayah', 'israel', 'mcdonalds', 'israel', 'munenggain', 'dipakasa', 'dukung', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['he', 'tolol', 'army', 'mah', 'otak', 'kayak', 'pikir', 'lu', 'disney', 'beli', 'cari', 'alternatif', 'tonton', 'mcdonalds', 'beli', 'cari', 'makan', 'gampang', 'hipokrit']",-1
"['lupa', 'memboikotin', 'idol', 'iya', 'promosi', 'mcdonalds', 'jugan', 'berat', 'belah', 'iya', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'ajar', 'parttime', 'gerak', 'boikot', 'efektif']",-1
"['kalauo', 'beli', 'amp', 'kutuk', 'mengehentikan', 'zion', 'laknatulloh', 'anjinganjing', 'dukung', 'gagal', 'tentu', 'hasil', 'tidak', 'usaha', 'allah', 'subhanahuwataala', 'tugas', 'usaha']",-1
"['sonalds', 'id', 'haram', 'gua', 'beli', 'mcdonalds', 'bantai', 'muslim', 'boikot', 'anjing', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['hubung', 'mana', 'disney', 'rugi', 'boikot', 'total', 'produk', 'dengan', 'tidak', 'tonton', 'tonton', 'cari', 'gratis', 'mah', 'mental', 'sembah', 'gratis', 'boikot', 'beli', 'mcdonalds', 'kasi', 'wkwkwkwk', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['bts', 'kali', 'mcdonalds', 'kan', 'member', 'seru', 'boikot', 'tapi', 'leader', 'genius', 'up', 'slide']",1
"['ngeluh', 'boikot', 'lihat', 'nih', 'alternativenya', 'banyak', 'enggak', 'usah', 'lebay', 'iya', 'kayak', 'mati', 'enggak', 'bisa', 'makan', 'mcdonalds', 'dl', 'lebay', 'lu', 'lidah', 'lu', 'lidah', 'kampung', 'sosoan', 'beli', 'starbuk', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['ingat', 'sih', 'kenal', 'iniya', 'boikot', 'mcdonalds', 'sbux', 'kaepci', 'dl', 'belanja', 'kerpur', 'herman', 'sih', 'yaudahlah', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['nurul', 'capek', 'capek', 'boikot', 'mcdonalds', 'eh', 'langsung', 'beli', 'mana', 'profit', 'direct', 'dar', 'nyumbang', 'burger', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['bantai', 'manusia', 'bilang', 'perang', 'pergi', 'boikotin', 'tag', 'mocking', 'doang', 'mcdonalds', 'zara', 'tag', 'post', 'sosamaed', 'belum', 'kata', 'orang', 'gila', 'sinting', 'iblis', 'kaca', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['tuju', 'boikot', 'ajar', 'parttime', 'paksa', 'tutup']",-1
"['boikot', 'protes', 'semut', 'kecilbila', 'gagal', 'henti', 'genosida', 'hati', 'salah', 'makan', 'darah', 'anak', 'palestina', 'pilih', 'hati', 'konantia', 'boikot', 'mcdmakanlah', 'sepuasamau', 'larang', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['lihat', 'jadi', 'ingat', 'daerah', 'dlunya', 'mcdonalds', 'sepi', 'jir', 'gegara', 'boikot', 'besar', 'tibatiba', 'mcdonalds', 'spandukalauah', 'tulis', 'kirakira', 'kayak', 'mcdonalds', 'indonesia', 'donasj', 'utak', 'korban', 'palestina', 'hari', 'habis', 'ituuz', 'langsung', 'rame', 'mcdonalds', 'nya', 'jir', 'shock', 'sadar', 'dukung', 'produk', 'lokal']",1
"['boikot', 'mcdonalds', 'jarang', 'beli', 'mcdonalds']",-1
"['masyarakat', 'ya', 'sbux', 'iya', 'sbux', 'list', 'jujur', 'dampak', 'gerak', 'boikot', 'dihilangin', 'gerak', 'oranganik', 'mcdonalds']",1
"['rugi', 'boikot', 'supplier', 'lokal', 'akibat', 'kurang', 'langgan']",-1
"['omong', 'beli', 'pilih', 'makan', 'upload', 'socmed', 'sbux', 'mcdonalds', 'etc', 'kondisi', 'rame', 'asyudahlah', 'saran', 'beli', 'better', 'cari', 'jalan', 'ngelewatin', 'gerai', 'jangan', 'beli', 'biar', 'youa']",-1
"['lokal', 'juli', 'salah', 'tae', 'di', 'super', 'konflik', 'sokor', 'brands', 'kabar', 'blag', 'tae', 'dukung', 'point', 'produk', 'hapus', 'post', 'bukti', 'sih', 'suara', 'tae', 'beli', 'mcdonalds', 'star', 'sadar', 'panas', 'di', 'pb', 'aman', 'orang', 'postingan', 'fatal', 'begini', 'kayak']",-1
